#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
TNFAIP3,CYLD,9606.ENSP00000481570,9606.ENSP00000392025,0,0,0,0,0.128,0,0,0.642,0.674
TNFAIP3,PTPRC,9606.ENSP00000481570,9606.ENSP00000411355,0,0,0,0,0.181,0.052,0,0.305,0.413
TNFAIP3,IKBKB,9606.ENSP00000481570,9606.ENSP00000430684,0,0,0,0,0.074,0.635,0.400,0.510,0.887
TNFAIP3,MYC,9606.ENSP00000481570,9606.ENSP00000478887,0,0,0,0,0.111,0,0,0.393,0.437
TNFAIP3,B2M,9606.ENSP00000481570,9606.ENSP00000497910,0,0,0,0,0.169,0,0,0.370,0.454
TNFAIP3,CTNNB1,9606.ENSP00000481570,9606.ENSP00000495360,0,0,0,0,0.083,0.306,0,0.230,0.468
TNFAIP3,BTK,9606.ENSP00000481570,9606.ENSP00000483570,0,0,0,0,0.161,0.066,0,0.391,0.481
TNFAIP3,SOCS1,9606.ENSP00000481570,9606.ENSP00000496577,0,0,0,0,0.192,0,0,0.512,0.588
TNFAIP3,MYD88,9606.ENSP00000481570,9606.ENSP00000498321,0,0,0,0,0.145,0.095,0,0.597,0.661
TNFAIP3,BCL10,9606.ENSP00000481570,9606.ENSP00000498104,0,0,0,0,0.130,0.342,0,0.507,0.693
TNFAIP3,MALT1,9606.ENSP00000481570,9606.ENSP00000497997,0,0,0,0,0.125,0.292,0,0.716,0.808
TNFRSF14,TNFRSF17,9606.ENSP00000347948,9606.ENSP00000053243,0,0,0,0,0.063,0,0,0.393,0.406
TNFRSF14,MYH9,9606.ENSP00000347948,9606.ENSP00000216181,0,0,0,0,0.067,0,0,0.548,0.560
TNFRSF14,IL2,9606.ENSP00000347948,9606.ENSP00000226730,0,0,0,0,0.056,0,0,0.452,0.461
TNFRSF14,CCR7,9606.ENSP00000347948,9606.ENSP00000246657,0,0,0,0,0.161,0,0,0.329,0.413
TNFRSF14,CREBBP,9606.ENSP00000347948,9606.ENSP00000262367,0,0,0,0,0,0,0,0.472,0.472
TNFRSF14,ERBB2,9606.ENSP00000347948,9606.ENSP00000269571,0,0,0,0,0,0,0,0.532,0.532
TNFRSF14,STAT6,9606.ENSP00000347948,9606.ENSP00000300134,0,0,0,0,0.194,0,0,0.305,0.416
TNFRSF14,KMT2D,9606.ENSP00000347948,9606.ENSP00000301067,0,0,0,0,0.055,0,0,0.523,0.529
TNFRSF14,CD28,9606.ENSP00000347948,9606.ENSP00000324890,0,0,0,0,0.121,0,0,0.621,0.653
TNFRSF14,BCL6,9606.ENSP00000347948,9606.ENSP00000384371,0,0,0,0,0.067,0,0,0.395,0.411
TNFRSF14,MYD88,9606.ENSP00000347948,9606.ENSP00000498321,0,0,0,0,0.130,0,0,0.352,0.412
TNFRSF14,BCL2,9606.ENSP00000347948,9606.ENSP00000381185,0,0,0,0,0.072,0,0,0.396,0.416
TNFRSF14,B2M,9606.ENSP00000347948,9606.ENSP00000497910,0,0,0,0,0.160,0,0,0.339,0.421
TNFRSF14,PTPRC,9606.ENSP00000347948,9606.ENSP00000411355,0,0,0,0,0.182,0.050,0,0.323,0.428
TNFRSF14,MITF,9606.ENSP00000347948,9606.ENSP00000391803,0,0,0,0,0.047,0,0,0.445,0.448
TNFRSF14,CSF3R,9606.ENSP00000347948,9606.ENSP00000362195,0,0,0,0,0.118,0,0,0.407,0.454
TNFRSF14,CD79B,9606.ENSP00000347948,9606.ENSP00000376544,0,0,0,0,0.132,0,0,0.408,0.464
TNFRSF14,CARD11,9606.ENSP00000347948,9606.ENSP00000380150,0,0,0,0,0.087,0,0,0.446,0.472
TNFRSF14,FCGR2B,9606.ENSP00000347948,9606.ENSP00000351497,0,0,0,0,0.139,0,0,0.448,0.505
TNFRSF14,PRDM1,9606.ENSP00000347948,9606.ENSP00000358092,0,0,0,0,0.116,0,0,0.507,0.545
TNFRSF14,PDCD1LG2,9606.ENSP00000347948,9606.ENSP00000380855,0,0,0,0,0.141,0,0,0.624,0.663
TNFRSF14,PTPN6,9606.ENSP00000347948,9606.ENSP00000391592,0,0,0,0,0.175,0.091,0.500,0.223,0.670
TNFRSF14,TNFAIP3,9606.ENSP00000347948,9606.ENSP00000481570,0,0,0,0,0.178,0.067,0,0.642,0.701
TNFRSF14,PTPN11,9606.ENSP00000347948,9606.ENSP00000489597,0,0,0,0,0.106,0.095,0.500,0.411,0.729
TNFRSF14,CD274,9606.ENSP00000347948,9606.ENSP00000370989,0,0,0,0,0.096,0,0,0.747,0.761
TNFRSF17,TNFRSF14,9606.ENSP00000053243,9606.ENSP00000347948,0,0,0,0,0.063,0,0,0.393,0.406
TNFRSF17,CD274,9606.ENSP00000053243,9606.ENSP00000370989,0,0,0,0,0,0,0,0.416,0.416
TNFRSF17,PRDM1,9606.ENSP00000053243,9606.ENSP00000358092,0,0,0,0,0.080,0,0,0.393,0.417
TNFRSF17,TFRC,9606.ENSP00000053243,9606.ENSP00000376197,0,0,0,0,0,0,0,0.424,0.424
TNFRSF17,TCL1A,9606.ENSP00000053243,9606.ENSP00000451506,0,0,0,0,0.195,0,0,0.327,0.435
TNFRSF17,NFKB2,9606.ENSP00000053243,9606.ENSP00000358983,0,0,0,0,0,0,0,0.468,0.468
TNFRSF17,ID3,9606.ENSP00000053243,9606.ENSP00000363689,0,0,0,0,0.047,0,0,0.468,0.471
TNFRSF17,CD28,9606.ENSP00000053243,9606.ENSP00000324890,0,0,0,0,0.124,0,0,0.479,0.524
TNFRSF17,CD79B,9606.ENSP00000053243,9606.ENSP00000376544,0,0,0,0,0.242,0,0,0.398,0.524
TNFRSF17,PDCD1LG2,9606.ENSP00000053243,9606.ENSP00000380855,0,0,0,0,0,0,0,0.532,0.532
TNFRSF17,FCGR2B,9606.ENSP00000053243,9606.ENSP00000351497,0,0,0,0,0.123,0,0,0.531,0.571
TNFRSF17,IRF4,9606.ENSP00000053243,9606.ENSP00000370343,0,0,0,0,0.307,0,0,0.417,0.578
TNFRSF17,CD79A,9606.ENSP00000053243,9606.ENSP00000221972,0,0,0,0,0.429,0,0,0.654,0.793
TNFRSF17,POU2AF1,9606.ENSP00000053243,9606.ENSP00000376786,0,0,0,0,0.779,0,0,0.443,0.871
TOP1,STAG2,9606.ENSP00000354522,9606.ENSP00000218089,0,0,0,0,0.139,0,0,0.440,0.497
TOP1,DDX5,9606.ENSP00000354522,9606.ENSP00000225792,0,0,0,0,0.079,0.424,0,0.268,0.578
TOP1,MSH2,9606.ENSP00000354522,9606.ENSP00000233146,0,0,0,0,0.067,0.185,0,0.531,0.613
TOP1,MSH6,9606.ENSP00000354522,9606.ENSP00000234420,0,0,0,0,0.065,0.208,0,0.449,0.556
TOP1,PRRX1,9606.ENSP00000354522,9606.ENSP00000239461,0,0,0,0,0,0,0,0.402,0.402
TOP1,HOXC13,9606.ENSP00000354522,9606.ENSP00000243056,0,0,0,0,0,0,0,0.452,0.452
TOP1,H3-3B,9606.ENSP00000354522,9606.ENSP00000254810,0,0,0,0,0.102,0.076,0,0.386,0.446
TOP1,CDK4,9606.ENSP00000354522,9606.ENSP00000257904,0,0,0,0,0.049,0.165,0,0.577,0.635
TOP1,BRD4,9606.ENSP00000354522,9606.ENSP00000263377,0,0,0,0,0.175,0.629,0,0.291,0.764
TOP1,SDHA,9606.ENSP00000354522,9606.ENSP00000264932,0,0.265,0,0,0.045,0,0,0.467,0.594
TOP1,NBN,9606.ENSP00000354522,9606.ENSP00000265433,0,0,0,0,0.134,0,0,0.444,0.498
TOP1,TP53,9606.ENSP00000354522,9606.ENSP00000269305,0,0,0,0,0,0.643,0,0.860,0.947
TOP1,ERBB2,9606.ENSP00000354522,9606.ENSP00000269571,0,0,0,0,0,0.180,0,0.400,0.487
TOP1,EGFR,9606.ENSP00000354522,9606.ENSP00000275493,0,0,0,0,0.042,0.078,0,0.393,0.417
TOP1,NONO,9606.ENSP00000354522,9606.ENSP00000276079,0,0,0,0,0.107,0.616,0,0.275,0.729
TOP1,ATM,9606.ENSP00000354522,9606.ENSP00000278616,0,0,0,0,0.049,0.189,0,0.669,0.722
TOP1,FANCD2,9606.ENSP00000354522,9606.ENSP00000287647,0,0,0,0,0.062,0,0,0.431,0.443
TOP1,NPM1,9606.ENSP00000354522,9606.ENSP00000296930,0,0,0,0,0.095,0.292,0,0.519,0.665
TOP1,RAD21,9606.ENSP00000354522,9606.ENSP00000297338,0,0,0,0,0.133,0,0,0.559,0.602
TOP1,WRN,9606.ENSP00000354522,9606.ENSP00000298139,0,0,0,0,0.047,0.443,0,0.738,0.849
TOP1,MGMT,9606.ENSP00000354522,9606.ENSP00000302111,0,0,0,0,0,0.292,0,0.260,0.454
TOP1,FEN1,9606.ENSP00000354522,9606.ENSP00000305480,0,0,0,0,0.185,0.247,0,0.646,0.764
TOP1,BRD3,9606.ENSP00000354522,9606.ENSP00000305918,0,0,0,0,0.073,0.300,0,0.159,0.407
TOP1,ERCC4,9606.ENSP00000354522,9606.ENSP00000310520,0,0,0,0,0.082,0.237,0,0.381,0.529
TOP1,CASP3,9606.ENSP00000354522,9606.ENSP00000311032,0,0,0,0,0.056,0.073,0,0.375,0.405
TOP1,PABPC1,9606.ENSP00000354522,9606.ENSP00000313007,0,0,0,0,0.101,0,0,0.513,0.543
TOP1,DDX10,9606.ENSP00000354522,9606.ENSP00000314348,0,0,0,0,0.132,0.071,0,0.601,0.650
TOP1,NUP98,9606.ENSP00000354522,9606.ENSP00000316032,0,0,0,0,0.168,0,0,0.586,0.641
TOP1,ARID1A,9606.ENSP00000354522,9606.ENSP00000320485,0,0,0,0,0.109,0.253,0,0.192,0.415
TOP1,POLE,9606.ENSP00000354522,9606.ENSP00000322570,0,0,0,0,0.068,0.445,0,0.427,0.677
TOP1,SMC1A,9606.ENSP00000354522,9606.ENSP00000323421,0,0,0,0,0.145,0.103,0,0.280,0.400
TOP1,SF3B1,9606.ENSP00000354522,9606.ENSP00000335321,0,0,0,0,0.181,0.292,0,0.180,0.483
TOP1,RAP1GDS1,9606.ENSP00000354522,9606.ENSP00000340454,0,0,0,0,0.042,0,0,0.490,0.490
TOP1,ATR,9606.ENSP00000354522,9606.ENSP00000343741,0,0,0,0,0.056,0.079,0,0.552,0.577
TOP1,SMARCA4,9606.ENSP00000354522,9606.ENSP00000343896,0,0,0,0,0.162,0.165,0,0.574,0.676
TOP1,HNRNPA2B1,9606.ENSP00000354522,9606.ENSP00000346694,0,0,0,0,0.209,0.421,0,0.125,0.564
TOP1,BLM,9606.ENSP00000354522,9606.ENSP00000347232,0,0,0,0,0.056,0.490,0,0.372,0.671
TOP1,SFPQ,9606.ENSP00000354522,9606.ENSP00000349748,0,0,0,0,0.128,0.706,0,0.188,0.773
TOP1,SETD2,9606.ENSP00000354522,9606.ENSP00000386759,0,0,0,0,0.176,0.184,0,0.190,0.408
TOP1,BCLAF1,9606.ENSP00000354522,9606.ENSP00000435210,0,0,0,0,0.174,0.207,0,0.171,0.411
TOP1,PBRM1,9606.ENSP00000354522,9606.ENSP00000386593,0,0,0,0,0.196,0.241,0,0.145,0.433
TOP1,SMARCD1,9606.ENSP00000354522,9606.ENSP00000378414,0,0,0,0,0.055,0.406,0,0.073,0.434
TOP1,RAD17,9606.ENSP00000354522,9606.ENSP00000426191,0,0,0,0,0.045,0.216,0,0.343,0.465
TOP1,ABL1,9606.ENSP00000354522,9606.ENSP00000361423,0,0,0,0,0,0.297,0,0.279,0.472
TOP1,NSD1,9606.ENSP00000354522,9606.ENSP00000395929,0,0,0,0,0.067,0,0,0.469,0.484
TOP1,POLD1,9606.ENSP00000354522,9606.ENSP00000472445,0,0,0,0,0.072,0.219,0,0.366,0.501
TOP1,ATRX,9606.ENSP00000354522,9606.ENSP00000362441,0,0,0,0,0.196,0.094,0,0.381,0.510
TOP1,HOXD13,9606.ENSP00000354522,9606.ENSP00000376322,0,0,0,0,0,0,0,0.511,0.511
TOP1,PSIP1,9606.ENSP00000354522,9606.ENSP00000370114,0,0,0,0,0.049,0,0,0.518,0.522
TOP1,DDX3X,9606.ENSP00000354522,9606.ENSP00000494040,0,0,0,0,0.150,0.073,0,0.488,0.561
TOP1,CHEK2,9606.ENSP00000354522,9606.ENSP00000372023,0,0,0,0,0.050,0,0,0.564,0.568
TOP1,FBXW7,9606.ENSP00000354522,9606.ENSP00000474725,0,0,0,0,0.060,0.510,0,0.175,0.586
TOP1,CDKN1A,9606.ENSP00000354522,9606.ENSP00000384849,0,0,0,0,0.049,0.115,0,0.553,0.590
TOP1,BRCA2,9606.ENSP00000354522,9606.ENSP00000369497,0,0,0,0,0.062,0.165,0,0.529,0.599
TOP1,JUN,9606.ENSP00000354522,9606.ENSP00000360266,0,0,0,0,0,0.131,0,0.566,0.606
TOP1,DEK,9606.ENSP00000354522,9606.ENSP00000498653,0,0,0,0,0.137,0.086,0,0.553,0.617
TOP1,CTCF,9606.ENSP00000354522,9606.ENSP00000494538,0,0,0,0,0.186,0.052,0,0.549,0.622
TOP1,MYC,9606.ENSP00000354522,9606.ENSP00000478887,0,0,0,0,0.058,0.329,0,0.559,0.697
TOP1,RECQL4,9606.ENSP00000354522,9606.ENSP00000482313,0,0,0,0,0.047,0.490,0,0.458,0.713
TOP1,CDKN2A,9606.ENSP00000354522,9606.ENSP00000418915,0,0,0,0,0,0.626,0,0.281,0.720
TOP1,BRCA1,9606.ENSP00000354522,9606.ENSP00000418960,0,0,0,0,0.054,0.375,0,0.571,0.724
TOP1,CHD4,9606.ENSP00000354522,9606.ENSP00000440542,0,0,0,0,0.196,0.630,0,0.238,0.754
TP53,CD74,9606.ENSP00000269305,9606.ENSP00000009530,0,0,0,0,0.101,0,0,0.470,0.503
TP53,CDH17,9606.ENSP00000269305,9606.ENSP00000027335,0,0,0,0,0,0,0,0.570,0.570
TP53,GNA11,9606.ENSP00000269305,9606.ENSP00000078429,0,0,0,0,0,0,0,0.479,0.479
TP53,BCL3,9606.ENSP00000269305,9606.ENSP00000164227,0,0,0,0,0.051,0.045,0,0.399,0.407
TP53,MAPK1,9606.ENSP00000269305,9606.ENSP00000215832,0,0,0,0,0.045,0.806,0.900,0.912,0.998
TP53,MYH9,9606.ENSP00000269305,9606.ENSP00000216181,0,0,0,0,0.056,0.392,0,0.323,0.577
TP53,SALL4,9606.ENSP00000269305,9606.ENSP00000217086,0,0,0,0,0,0,0.500,0.418,0.696
TP53,STAG2,9606.ENSP00000269305,9606.ENSP00000218089,0,0,0,0,0,0,0,0.582,0.582
TP53,NTHL1,9606.ENSP00000269305,9606.ENSP00000219066,0,0,0,0,0.042,0.292,0,0.379,0.542
TP53,TSC2,9606.ENSP00000269305,9606.ENSP00000219476,0,0,0,0,0.060,0.088,0,0.693,0.713
TP53,CD79A,9606.ENSP00000269305,9606.ENSP00000221972,0,0,0,0,0.111,0,0,0.426,0.468
TP53,DDX5,9606.ENSP00000269305,9606.ENSP00000225792,0,0,0,0,0,0.780,0,0.987,0.997
TP53,COL1A1,9606.ENSP00000269305,9606.ENSP00000225964,0,0,0,0,0,0,0,0.472,0.472
TP53,IL2,9606.ENSP00000269305,9606.ENSP00000226730,0,0,0,0,0,0,0,0.741,0.741
TP53,CCND1,9606.ENSP00000269305,9606.ENSP00000227507,0,0,0,0,0,0.292,0,0.928,0.946
TP53,GLI1,9606.ENSP00000269305,9606.ENSP00000228682,0,0,0,0,0.053,0.169,0,0.588,0.647
TP53,CDKN1B,9606.ENSP00000269305,9606.ENSP00000228872,0,0,0,0,0,0.076,0.900,0.911,0.991
TP53,MLH1,9606.ENSP00000269305,9606.ENSP00000231790,0,0,0,0,0,0,0.750,0.867,0.965
TP53,MSH2,9606.ENSP00000269305,9606.ENSP00000233146,0,0,0,0,0.061,0.599,0.500,0.882,0.974
TP53,MSH6,9606.ENSP00000269305,9606.ENSP00000234420,0,0,0,0,0.049,0.292,0,0.762,0.826
TP53,PRDM2,9606.ENSP00000269305,9606.ENSP00000235372,0,0,0,0,0,0.292,0,0.449,0.593
TP53,FLT3,9606.ENSP00000269305,9606.ENSP00000241453,0,0,0,0,0.059,0,0,0.717,0.722
TP53,PLCG1,9606.ENSP00000269305,9606.ENSP00000244007,0,0,0,0,0,0.164,0,0.396,0.473
TP53,SBDS,9606.ENSP00000269305,9606.ENSP00000246868,0,0,0,0,0,0.292,0,0.339,0.512
TP53,SMO,9606.ENSP00000269305,9606.ENSP00000249373,0,0,0,0,0,0,0,0.525,0.525
TP53,MYOD1,9606.ENSP00000269305,9606.ENSP00000250003,0,0,0,0,0,0,0,0.797,0.797
TP53,FOXA1,9606.ENSP00000269305,9606.ENSP00000250448,0,0,0,0,0,0,0,0.735,0.735
TP53,RARA,9606.ENSP00000269305,9606.ENSP00000254066,0,0,0,0,0,0,0,0.591,0.591
TP53,FUS,9606.ENSP00000269305,9606.ENSP00000254108,0,0,0,0,0.077,0.163,0,0.448,0.536
TP53,DNAJB1,9606.ENSP00000269305,9606.ENSP00000254322,0,0,0,0,0.055,0.668,0,0.858,0.951
TP53,H3-3B,9606.ENSP00000269305,9606.ENSP00000254810,0,0,0,0,0.047,0,0,0.864,0.865
TP53,KRAS,9606.ENSP00000269305,9606.ENSP00000256078,0,0,0,0,0.074,0,0,0.947,0.949
TP53,VHL,9606.ENSP00000269305,9606.ENSP00000256474,0,0,0,0,0.049,0.309,0,0.699,0.784
TP53,NOTCH2,9606.ENSP00000269305,9606.ENSP00000256646,0,0,0,0,0.049,0.045,0,0.602,0.607
TP53,DDB2,9606.ENSP00000269305,9606.ENSP00000256996,0,0,0,0,0.202,0.095,0.900,0.745,0.979
TP53,PDGFRA,9606.ENSP00000269305,9606.ENSP00000257290,0,0,0,0,0.059,0.193,0,0.712,0.762
TP53,APC,9606.ENSP00000269305,9606.ENSP00000257430,0,0,0,0,0,0.126,0,0.573,0.610
TP53,TBX3,9606.ENSP00000269305,9606.ENSP00000257566,0,0,0,0,0.064,0,0,0.401,0.415
TP53,LMO2,9606.ENSP00000269305,9606.ENSP00000257818,0,0,0,0,0,0,0,0.499,0.499
TP53,CDK4,9606.ENSP00000269305,9606.ENSP00000257904,0,0,0,0,0.117,0.554,0,0.922,0.966
TP53,MDM2,9606.ENSP00000269305,9606.ENSP00000258149,0,0,0,0,0.116,0.999,0.900,0.999,0.999
TP53,BRIP1,9606.ENSP00000269305,9606.ENSP00000259008,0,0,0,0,0.067,0,0.400,0.418,0.645
TP53,KAT7,9606.ENSP00000269305,9606.ENSP00000259021,0,0,0,0,0.049,0.292,0,0.575,0.688
TP53,POU5F1,9606.ENSP00000269305,9606.ENSP00000259915,0,0,0,0,0.087,0,0,0.815,0.824
TP53,BARD1,9606.ENSP00000269305,9606.ENSP00000260947,0,0,0,0,0,0.745,0.500,0.875,0.982
TP53,CCND2,9606.ENSP00000269305,9606.ENSP00000261254,0,0,0,0,0.054,0,0,0.636,0.641
TP53,PALB2,9606.ENSP00000269305,9606.ENSP00000261584,0,0,0,0,0.049,0.097,0,0.720,0.738
TP53,CDH1,9606.ENSP00000269305,9606.ENSP00000261769,0,0,0,0,0.049,0,0,0.852,0.853
TP53,PDGFRB,9606.ENSP00000269305,9606.ENSP00000261799,0,0,0,0,0.083,0,0,0.621,0.637
TP53,FLT4,9606.ENSP00000269305,9606.ENSP00000261937,0,0,0,0,0.059,0,0,0.433,0.443
TP53,SMAD2,9606.ENSP00000269305,9606.ENSP00000262160,0,0,0,0,0.083,0.797,0,0.966,0.993
TP53,KMT2C,9606.ENSP00000269305,9606.ENSP00000262189,0,0,0,0,0,0.292,0,0.808,0.858
TP53,AXIN1,9606.ENSP00000269305,9606.ENSP00000262320,0,0,0,0,0.049,0.639,0,0.746,0.905
TP53,CREBBP,9606.ENSP00000269305,9606.ENSP00000262367,0,0,0,0,0,0.998,0.900,0.996,0.999
TP53,CCNE1,9606.ENSP00000269305,9606.ENSP00000262643,0,0,0,0,0,0,0.400,0.882,0.926
TP53,CDKN2C,9606.ENSP00000269305,9606.ENSP00000262662,0,0,0,0,0,0.046,0.900,0.586,0.957
TP53,ELL,9606.ENSP00000269305,9606.ENSP00000262809,0,0,0,0,0,0.397,0,0.717,0.822
TP53,MAP2K2,9606.ENSP00000269305,9606.ENSP00000262948,0,0,0,0,0.056,0,0,0.417,0.426
TP53,TCF3,9606.ENSP00000269305,9606.ENSP00000262965,0,0,0,0,0.068,0,0,0.473,0.488
TP53,DGCR8,9606.ENSP00000269305,9606.ENSP00000263209,0,0,0,0,0,0.292,0,0.905,0.929
TP53,EP300,9606.ENSP00000269305,9606.ENSP00000263253,0,0,0,0,0.049,0.999,0.900,0.998,0.999
TP53,PAX8,9606.ENSP00000269305,9606.ENSP00000263334,0,0,0,0,0.095,0,0,0.759,0.772
TP53,BRD4,9606.ENSP00000269305,9606.ENSP00000263377,0,0,0,0,0.049,0.735,0,0.966,0.990
TP53,BIRC3,9606.ENSP00000269305,9606.ENSP00000263464,0,0,0,0,0.055,0.069,0,0.608,0.625
TP53,EPAS1,9606.ENSP00000269305,9606.ENSP00000263734,0,0,0,0,0,0,0,0.736,0.736
TP53,KDR,9606.ENSP00000269305,9606.ENSP00000263923,0,0,0,0,0.059,0.225,0,0.660,0.730
TP53,PIK3CA,9606.ENSP00000269305,9606.ENSP00000263967,0,0,0,0,0,0.292,0,0.920,0.941
TP53,YWHAE,9606.ENSP00000269305,9606.ENSP00000264335,0,0,0,0,0.246,0.453,0.500,0.574,0.900
TP53,CUL3,9606.ENSP00000269305,9606.ENSP00000264414,0,0,0,0,0,0,0,0.507,0.507
TP53,STAT3,9606.ENSP00000269305,9606.ENSP00000264657,0,0,0,0,0.063,0.164,0.800,0.970,0.994
TP53,MECOM,9606.ENSP00000269305,9606.ENSP00000264674,0,0,0,0,0,0.044,0.500,0.399,0.687
TP53,DNMT3A,9606.ENSP00000269305,9606.ENSP00000264709,0,0,0,0,0.049,0,0,0.833,0.835
TP53,TP63,9606.ENSP00000269305,9606.ENSP00000264731,0,0,0.068,0.874,0,0.819,0.700,0.182,0.953
TP53,SDHA,9606.ENSP00000269305,9606.ENSP00000264932,0,0,0,0,0,0.163,0,0.412,0.486
TP53,LEF1,9606.ENSP00000269305,9606.ENSP00000265165,0,0,0,0,0.107,0,0,0.518,0.551
TP53,NBN,9606.ENSP00000269305,9606.ENSP00000265433,0,0,0,0,0,0.166,0.500,0.479,0.763
TP53,ANK1,9606.ENSP00000269305,9606.ENSP00000265709,0,0,0,0,0,0.045,0,0.733,0.734
TP53,KAT6A,9606.ENSP00000269305,9606.ENSP00000265713,0,0,0,0,0,0.510,0.500,0.479,0.861
TP53,CDK6,9606.ENSP00000269305,9606.ENSP00000265734,0,0,0,0,0.063,0.179,0,0.771,0.808
TP53,PMS2,9606.ENSP00000269305,9606.ENSP00000265849,0,0,0,0,0.049,0.164,0.750,0.719,0.936
TP53,DAXX,9606.ENSP00000269305,9606.ENSP00000266000,0,0,0,0,0.122,0.895,0.900,0.952,0.999
TP53,PATZ1,9606.ENSP00000269305,9606.ENSP00000266269,0,0,0,0,0.113,0.512,0,0.498,0.764
TP53,ERBB3,9606.ENSP00000269305,9606.ENSP00000267101,0,0,0,0,0,0.165,0,0.650,0.695
TP53,RB1,9606.ENSP00000269305,9606.ENSP00000267163,0,0,0,0,0.064,0.510,0,0.872,0.936
TP53,PML,9606.ENSP00000269305,9606.ENSP00000268058,0,0,0,0,0.085,0.874,0.500,0.509,0.967
TP53,NCOR1,9606.ENSP00000269305,9606.ENSP00000268712,0,0,0,0,0.054,0.495,0,0.717,0.853
TP53,SH2B3,9606.ENSP00000269305,9606.ENSP00000345492,0,0,0,0,0.045,0,0,0.400,0.402
TP53,SDHAF2,9606.ENSP00000269305,9606.ENSP00000301761,0,0,0,0,0,0,0,0.402,0.402
TP53,ELN,9606.ENSP00000269305,9606.ENSP00000351807,0,0,0,0,0.056,0,0,0.394,0.403
TP53,SRSF3,9606.ENSP00000269305,9606.ENSP00000362820,0,0,0,0,0.067,0,0,0.391,0.407
TP53,POLG,9606.ENSP00000269305,9606.ENSP00000399851,0,0,0,0,0,0.095,0,0.376,0.411
TP53,FANCG,9606.ENSP00000269305,9606.ENSP00000367910,0,0,0,0,0.049,0,0,0.406,0.411
TP53,PAX7,9606.ENSP00000269305,9606.ENSP00000364524,0,0,0,0,0,0.091,0,0.379,0.411
TP53,MSN,9606.ENSP00000269305,9606.ENSP00000353408,0,0,0,0,0,0.164,0,0.328,0.414
TP53,SEPTIN6,9606.ENSP00000269305,9606.ENSP00000341524,0,0,0,0,0.050,0,0,0.412,0.417
TP53,WIF1,9606.ENSP00000269305,9606.ENSP00000286574,0,0,0,0,0,0,0,0.419,0.418
TP53,DEK,9606.ENSP00000269305,9606.ENSP00000498653,0,0,0,0,0,0,0,0.418,0.418
TP53,TFE3,9606.ENSP00000269305,9606.ENSP00000314129,0,0,0,0,0,0.069,0,0.401,0.418
TP53,TENT5C,9606.ENSP00000269305,9606.ENSP00000358458,0,0,0,0,0,0,0,0.418,0.418
TP53,TCL1A,9606.ENSP00000269305,9606.ENSP00000451506,0,0,0,0,0.045,0,0,0.419,0.421
TP53,ERCC4,9606.ENSP00000269305,9606.ENSP00000310520,0,0,0,0,0.049,0,0,0.418,0.422
TP53,RUNX1T1,9606.ENSP00000269305,9606.ENSP00000402257,0,0,0,0,0,0.046,0,0.420,0.423
TP53,SEPTIN9,9606.ENSP00000269305,9606.ENSP00000391249,0,0,0,0,0,0.164,0,0.348,0.431
TP53,HNF1A,9606.ENSP00000269305,9606.ENSP00000438804,0,0,0,0,0,0,0,0.431,0.431
TP53,TSHR,9606.ENSP00000269305,9606.ENSP00000441235,0,0,0,0,0,0,0,0.432,0.432
TP53,BMPR1A,9606.ENSP00000269305,9606.ENSP00000361107,0,0,0,0,0,0,0,0.433,0.433
TP53,CHD2,9606.ENSP00000269305,9606.ENSP00000377747,0,0,0,0,0,0,0,0.433,0.433
TP53,NSD3,9606.ENSP00000269305,9606.ENSP00000313983,0,0,0,0,0.055,0.130,0,0.367,0.434
TP53,NFATC2,9606.ENSP00000269305,9606.ENSP00000379330,0,0,0,0,0.103,0,0,0.396,0.435
TP53,FH,9606.ENSP00000269305,9606.ENSP00000355518,0,0,0,0,0.044,0,0,0.435,0.436
TP53,TSC1,9606.ENSP00000269305,9606.ENSP00000298552,0,0,0,0,0.049,0.047,0,0.428,0.437
TP53,ETV4,9606.ENSP00000269305,9606.ENSP00000321835,0,0,0,0,0.072,0,0,0.418,0.437
TP53,PTPRD,9606.ENSP00000269305,9606.ENSP00000370593,0,0,0,0,0.074,0,0,0.419,0.438
TP53,ERCC5,9606.ENSP00000269305,9606.ENSP00000498881,0,0,0,0,0.062,0,0,0.425,0.438
TP53,NCOA4,9606.ENSP00000269305,9606.ENSP00000463027,0,0,0,0,0,0,0,0.444,0.444
TP53,CUX1,9606.ENSP00000269305,9606.ENSP00000353401,0,0,0,0,0.049,0,0,0.439,0.444
TP53,FAT3,9606.ENSP00000269305,9606.ENSP00000432586,0,0,0,0,0,0,0,0.445,0.445
TP53,FLNA,9606.ENSP00000269305,9606.ENSP00000358866,0,0,0,0,0.057,0.166,0,0.354,0.447
TP53,CARD11,9606.ENSP00000269305,9606.ENSP00000380150,0,0,0,0,0,0,0,0.447,0.447
TP53,BCORL1,9606.ENSP00000269305,9606.ENSP00000437775,0,0,0,0,0,0.045,0,0.445,0.447
TP53,MLLT3,9606.ENSP00000269305,9606.ENSP00000369695,0,0,0,0,0,0,0,0.447,0.447
TP53,XPC,9606.ENSP00000269305,9606.ENSP00000285021,0,0,0,0,0.049,0.292,0,0.247,0.448
